Feature ID	Taxon	Confidence
e8b7de4c07f308c714246ef5c937f9c9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999999999972
a805e0363ffbb96707460188ab17fd17	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9771851500492563
b80ea712df0bb1366bf4dd00aaa8a912	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999951275498193
72d78ad803e3cfc73fca6825e5fcddc1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__	0.9999817063288801
f96ada7c4859c6238d0429cecde2f0be	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.974735462325763
6cc96e0c651e673bbef80a67dc1f5ba8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.8829349759605132
ecbc53f92a0e4ba9b9018923d5d46feb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptosporangiaceae; g__Nonomuraea; s__	0.989364143448458
abe45ff0de4179187b11ba9618388937	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__	0.987983026446589
40f1ffdd48b38e4ad2c6baa17d9e280f	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__	0.9999970221844022
d3da7a85a98425ff18b565bfbb33d923	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Lentzea	0.9129672002609064
89e1c4339a3a404d9b5cb03c6a7bd725	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7346889479361233
4169bf8f6343ea5deeda2e61a5a78210	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Dactylosporangium; s__	0.9999954013635071
5a1e308fbdab067f362d9adc74eebc12	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__sullae	0.7934324783175088
de0a58023bce694c517f500cba4d917e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae	0.9999995569073904
b967d36ab070684682c8d9290018d8ac	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999985957303457
2c5dd95e65114fb56f95134e30c62a69	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	0.8024402321815632
d5f803198c8eeb87be133c1adbec56cd	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptosporangiaceae; g__Nonomuraea; s__	0.9959826740056884
c1d0e8a79bc21849fb966744639d9ef8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Saccharopolyspora; s__	0.9997830876919315
3f59a52834bc34c5ed2b4a51f5f636f6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9999997123175876
04f71ec0fa9a69d322bb2f94c21b83d4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9999313989259663
bfe4c53b9f547cfc0a4e8d284dfa5b16	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.944943564019796
7a468596fa3992e1e46df921ba4a9d4e	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	1.0
3579d1cbb3924d81c2cb9008a17b6344	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999999997726
e73efc2e7c60040d2b7faf63fbb439b8	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.999999999461437
bf4f56711b4b99274984b74d91acb998	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9983869707712296
9f6335bb6790895e16f72f911db2bfdb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Inquilinus; s__limosus	0.9999999841450063
aaa06e5aa8245ee7e8e508b7d1df7028	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9999510808757007
d7789570daed24089d40d46014d5cade	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax; s__	0.7090629984880656
6dc9aab8ba8539fc0ec4e234dd9ccf5c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__	0.9999999057589593
74f1d0ae3508922062c881477a240b32	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	1.0
ec11b454d22a2d7e2b924d2fb8977326	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Glycomycetaceae; g__Glycomyces; s__harbinensis	0.9986814057037051
d286620a135727d7e9be267f79715350	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__	0.9999998501460082
dc6aed62d48c1863cf95bfc60d58b858	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__	0.999597709513824
58509aefdd5d2b9bc31ca2c9b2c927d2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__	0.9886331003656149
ff7108c91975fb8420457b7fe8024c43	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9087747326298249
c801b8dd606e49e006f3cae5a34e1ae3	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999866864786565
1988bccaafe4ce85656f192519c490cd	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__lanatus	0.9774488254682189
569ef8129d8ecf32e15db26b9e7a6538	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9119651868577544
29598a8702c0ba3b931a99aa57cd4447	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.9999999999943441
8a18d343987a0b5304ba90df7f174e90	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__; s__	0.8604891125752796
5e277244c2a482358de36df13cb2da78	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9999999943830744
cd000d96e82c973997434719da9272ea	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__	0.9999999999964757
4502dc2f5af21bc67a83f0b66565ca5d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.9285135189901221
a2a7b11dc83a2281446b025cd63079a4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9999996875026974
8efa3f65dee562c5d39097b13922e503	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__	0.9999999152979093
9e044053b935f4aaef56bbba9bb88fbc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9638342725174913
edce247e0d65bc52005b6a8e2949df06	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9949858351139059
0da7e268ee14c85762fb5aaaa748be86	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.999978195220018
083b7cd30451d7dd9abaa91d77d7575c	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999991991615
f7bed459a6628ddfec13b90602be47b1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9999993309926021
fc4506f5a3f6c71fc08ec532fa545e6c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__	0.9677167813296366
42bb2143cdc969e10cd18a0956560ba0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__aculeolatus	0.9970972774535819
8c49e99d9aed086b762c2482413c02e0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999772934217163
226e68b1eecf7a76c0b0e5958f746c96	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__	0.9999999767154295
a8e43cf047f8dc2c61c7d2515fb0cec5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.8151899825114876
3e0ec02f88fe13614e3fb44cbe752154	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.991044264530385
047e609f6686a550fe06dc89421b170d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	0.7420042038959075
e275661815d1bed0911dd624ce23527a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	0.9999999967861868
f394af9945c1dfe69dacaa4f9f6999d3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999942301206888
0cdc0c09291463c47b8c7620b4bfab24	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.8564412583996045
5635f91385a60a1d8541c2a4f1ac3424	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9999999999994031
c1d32ebb31f80f64af73bb7648a256ca	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9922882796727215
b7b551f24f508acbe2e2410286ca4afe	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999992347881
a1d3e560d73c3bff9a2617bc35a76ba0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9888824806848595
fc594b5bb5f458e37ccd97fc8e0b9692	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9990798000490066
1ac039aacd268e13147718e1e4c68197	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9995337115353011
1704f514635747377d0a570e3d127880	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__	0.8085901386823817
c4a0ce31ac5cd9234557e71a72990918	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.999999910051518
95571031f42e2852e5f636331270c38d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8377901225846549
83b4b0e047542a312ee99652ad4ab5bb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.999985735955502
97d60f6b12a9f5b2017bc4422932259f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__	0.9957341604623858
5100843ce0c88b95ae78252e690455b8	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999932907638508
3c72c6c41f1d5790f57265e7b7e1febc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__	0.9999999356226134
19dd17c48bf7689702b806df3f8a7f51	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	0.999999999997641
1e2d66a8e73f4574595a78a93f90941c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Virgisporangium; s__ochraceum	0.9999308450068861
c3af96e7a5d4f8a559a48a1dc7f75a86	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9996712249249227
875a8d8d7c3e1dd22688ce77ce98f79a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Couchioplanes	0.7497405481761478
de4ed9edd4dcc257dcc56bfb57499fe6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax; s__gelatinosus	0.995168590679824
25eb30e373ab65d7a452b7855abc04b5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9999935925651827
a8a9a9c19680e572de1f2f4ad48f6062	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9999999985409715
d2ae04262f487c281bb7799c9bc13625	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9988889560624918
0cf31283ada748fde9366dce52ee281d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__	0.999409090215692
59978218cc8731ef746099df70eb1e6a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9692576229481309
718772d603fd1bb79b150e44a5ca7575	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999994899724
968149d7c2d62b87edc4b7e25826b9a7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__; s__	0.9657293191816039
3eed711a75bce4c92f9020700096e94b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.9762217691779806
df9277873d7f3d886e87db9e5c8d176c	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9995164939302674
c0c7d1e6535561aa293eb99de0901307	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__timonae	0.740559195292811
ecd1d44388969e93da1bd7f9be0dbbea	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9999636197724496
1e91d1240f32cd82eec1f3f3afc2b8e8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.8710440764642707
fa12fd674575a9bc7b40e5ab923c2341	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.9817615441173654
b40d1ce04754dc1e2dfdcbd9ea1de83b	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__	0.999999300827642
0477afe247d4749ca0ba009b6f6dd2fe	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999974234639747
1bb94b3bd6742b83762d134cf1df3a94	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__	0.9970181202240449
b350ebc4107e2b5259977a001c72875f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.7853524237356357
9b146b6361c737d55b3ee0a0f6b862db	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	0.9999999974857587
9342761164a0b56cb635c34074cea33b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Glycomycetaceae; g__Glycomyces; s__harbinensis	0.9984245696486276
635f22c649159cedec825a531a163c61	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptosporangiaceae; g__Sphaerisporangium; s__	0.9841100895680368
1ac1ba27ea1b1f932f3beb9aeedfedbb	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999998650031137
857379c286b29949e97fe6e97ede02e5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.9998611215343068
94fedbd09d3785ce6a0aca8fd99d83ad	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	1.0
17d1b5b5e8fc1ccb2a3127bb35fad0c5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9999668970310739
89f215eb9ade5e240cb7612dd5825422	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999991753441
45f4563807c83d762970f5c5ac97d7b6	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9998608641113016
7016a89ddd6f914c2e8fde9c31c05ff4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Ammoniphilus; s__	0.9897647064393675
fa47bf43e224f048fad5c08e4c7118b4	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__PK29; f__; g__; s__	0.9999999999997726
8039834c8ada7b76b142d08d260dc689	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9999980253296484
52bfc019f1b95327065499257cbd8c69	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9999924293079867
7f247d3a15b961b775540288088fe073	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__scabrisporus	0.985401771513394
fa2d6b8cab8aedaca61cc39001779b31	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999999987068406
93b43e4c8bfe39c48c60503430590b3e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.999173417062179
1be516c0637815ece5a732343a0a5436	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__	0.991568496050864
72d7c578760782a3196039803babba9e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__	0.7391520227692246
582da013b6aa08a8d6b6bd308c4c1525	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.8882714934413132
156553b6f6e3e596d73273cfe0fed8b9	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999994001723373
78a6ebed033530bee34a2e69c0999d19	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.999997045893523
